Country,Market_Type,Commodity,Price,Currency,Date,Inflation_Rate,Hunger_Index,Year,Month,Price_Shock_Index,Hunger_Risk_Level
Kenya,Rural,Rice,92.25,HTG,08-06-2017,6.02,31.22,2017,6,-6.582278481,High
Bangladesh,Retail,Sugar,84,HTG,07-02-2019,6.02,31.22,2019,2,-0.178253119,High
Kenya,Rural,Cooking Oil,110.64,BDT,17-07-2019,6.02,31.22,2019,7,6.200806297,High
Nepal,Rural,Sugar,131.71,YER,03-07-2017,6.02,31.22,2017,7,110.2650064,High
Nigeria,Wholesale,Rice,85.02,NPR,19-07-2020,6.02,31.22,2020,7,-27.43876419,High
Pakistan,Wholesale,Wheat,184.27,KES,17-05-2016,6.02,31.22,2016,5,136.0317664,High
India,Urban,Rice,149.23,BDT,24-11-2016,6.02,31.22,2016,11,72.98017851,High
India,Urban,Pulses,69.46,HTG,16-11-2020,6.02,31.22,2020,11,-43.75253057,High
Pakistan,Wholesale,Unknown,103.22,NPR,22-09-2019,6.02,31.22,2019,9,,High
Bangladesh,Retail,Pulses,121.14,NGN,28-06-2017,6.02,31.22,2017,6,34.25689904,High
Ethiopia,Urban,Maize,66.84,ETB,22-08-2018,6.02,31.22,2018,8,-33.47929936,High
Bangladesh,Rural,Wheat,17.41,ETB,11-09-2022,6.02,31.22,2022,9,-76.48885888,High
India,Retail,Pulses,177.18,YER,20-06-2021,6.02,31.22,2021,6,155.0820616,High
India,Rural,Cooking Oil,55.72,NPR,30-09-2019,6.02,31.22,2019,9,-38.3355467,High
Pakistan,Wholesale,Cooking Oil,96.92,SDG,05-01-2019,6.02,31.22,2019,1,-50.22852154,High
Kenya,Rural,Rice,128.02,ETB,13-04-2021,6.02,31.22,2021,4,38.77506775,High
Bangladesh,Retail,Pulses,67.37,SDG,01-05-2021,6.02,31.22,2021,5,-44.38666006,High
Yemen,Wholesale,Maize,178.4,INR,12-05-2019,6.02,31.22,2019,5,140.7232492,High
Pakistan,Retail,Cooking Oil,102.58,NPR,29-02-2016,6.02,31.22,2016,2,5.839867932,High
Nepal,Rural,Sugar,105.51,NPR,05-03-2017,6.02,31.22,2017,3,-19.89218738,High
India,Retail,Wheat,38.47,YER,17-12-2017,6.02,31.22,2017,12,-69.20429075,High
Pakistan,Wholesale,Sugar,15.52,YER,16-02-2019,6.02,31.22,2019,2,-80.06422608,High
Bangladesh,Rural,Cooking Oil,90.3,INR,29-06-2021,6.02,31.22,2021,6,-25.84989325,High
India,Rural,Cooking Oil,151.89,HTG,02-12-2023,6.02,31.22,2023,12,172.5951184,High
Ethiopia,Urban,Rice,25.53,SDG,10-10-2022,6.02,31.22,2022,10,-74.55650787,High
Pakistan,Urban,Rice,105.81,INR,03-03-2019,6.02,31.22,2019,3,133.5761589,High
Sudan,Retail,Pulses,97.45,KES,27-04-2017,6.02,31.22,2017,4,-40.7994654,High
India,Urban,Wheat,149.64,PKR,03-03-2015,6.02,31.22,2015,3,288.9784247,High
Bangladesh,Urban,Pulses,140.66,NGN,25-03-2022,6.02,31.22,2022,3,108.787294,High
Nigeria,Urban,Rice,105.61,BDT,20-08-2017,6.02,31.22,2017,8,24.2178311,High
Yemen,Urban,Maize,96.26,NPR,31-01-2024,6.02,31.22,2024,1,-46.0426009,High
Haiti,Wholesale,Wheat,71.21,NGN,28-09-2024,6.02,31.22,2024,9,-29.55085081,High
Kenya,Wholesale,Maize,54.18,ETB,20-11-2019,6.02,31.22,2019,11,1.479677842,High
Haiti,Urban,Pulses,74.94,BDT,26-12-2022,6.02,31.22,2022,12,-41.91598202,High
Bangladesh,Retail,Rice,55.73,SDG,06-06-2024,6.02,31.22,2024,6,-46.34639453,High
Nepal,Wholesale,Wheat,95.8,NPR,29-05-2016,6.02,31.22,2016,5,9.812012838,High
Nepal,Urban,Pulses,98.61,ETB,17-01-2017,6.02,31.22,2017,1,49.047763,High
Nigeria,Wholesale,Cooking Oil,89.01,KES,29-09-2020,6.02,31.22,2020,9,-21.687489,High
Kenya,Rural,Pulses,104.37,BDT,08-09-2016,6.02,31.22,2016,9,55.91574544,High
Sudan,Wholesale,Sugar,81.63,SDG,09-04-2015,6.02,31.22,2015,4,-28.88133821,High
Nigeria,Wholesale,Cooking Oil,133.67,NPR,19-11-2015,6.02,31.22,2015,11,50.17413774,High
Haiti,Retail,Maize,109.15,SDG,24-03-2022,6.02,31.22,2022,3,17.17659689,High
Nigeria,Wholesale,Cooking Oil,80.64,ETB,04-01-2019,6.02,31.22,2019,1,-39.67232737,High
Haiti,Retail,Pulses,53.34,HTG,17-09-2021,6.02,31.22,2021,9,-28.82305845,High
India,Rural,Cooking Oil,96.74,YER,09-04-2020,6.02,31.22,2020,4,-36.30917111,High
Nepal,Urban,Sugar,145.65,HTG,11-12-2018,6.02,31.22,2018,12,38.04378732,High
India,Retail,Pulses,123.58,NPR,04-06-2015,6.02,31.22,2015,6,-30.25172141,High
Yemen,Wholesale,Sugar,130.33,KES,25-06-2016,6.02,31.22,2016,6,68.90876102,High
Kenya,Wholesale,Cooking Oil,128.96,NGN,26-05-2015,6.02,31.22,2015,5,16.5582068,High
Sudan,Retail,Sugar,148.63,HTG,21-02-2023,6.02,31.22,2023,2,82.07766752,High
Haiti,Rural,Cooking Oil,134.48,SDG,12-06-2018,6.02,31.22,2018,6,48.28536774,High
Sudan,Urban,Wheat,105.96,YER,06-02-2019,6.02,31.22,2019,2,-39.74410009,High
Haiti,Wholesale,Cooking Oil,83.72,YER,23-11-2018,6.02,31.22,2018,11,-37.74538965,High
Bangladesh,Rural,Rice,135.04,YER,13-05-2017,6.02,31.22,2017,5,142.311143,High
Nigeria,Urban,Sugar,3.24,YER,23-06-2019,6.02,31.22,2019,6,,High
Yemen,Urban,Sugar,150.7,KES,23-01-2019,6.02,31.22,2019,1,15.62955574,High
Nepal,Wholesale,Maize,127.6,INR,12-07-2022,6.02,31.22,2022,7,118.5305703,High
Haiti,Retail,Maize,165.54,KES,27-02-2017,6.02,31.22,2017,2,51.66284929,High
Sudan,Wholesale,Rice,55.22,PKR,15-04-2020,6.02,31.22,2020,4,-24.58344715,High
Yemen,Wholesale,Sugar,146.48,SDG,05-08-2024,6.02,31.22,2024,8,-2.800265428,High
Ethiopia,Wholesale,Sugar,126.54,NPR,14-09-2015,6.02,31.22,2015,9,22.96181129,High
Ethiopia,Rural,Maize,75.7,INR,25-07-2022,6.02,31.22,2022,7,13.25553561,High
India,Retail,Maize,94.55,HTG,14-03-2016,6.02,31.22,2016,3,1996.452328,High
Nepal,Rural,Cooking Oil,91.75,ETB,20-06-2016,6.02,31.22,2016,6,-27.10733296,High
Bangladesh,Wholesale,Pulses,85.4,ETB,31-01-2021,6.02,31.22,2021,1,-39.2862221,High
Sudan,Retail,Sugar,46.05,INR,13-12-2016,6.02,31.22,2016,12,-69.01702214,High
Nigeria,Urban,Sugar,146.97,ETB,05-01-2020,6.02,31.22,2020,1,4436.111111,High
Nigeria,Retail,Cooking Oil,62.15,SDG,13-12-2021,6.02,31.22,2021,12,-22.92906746,High
Sudan,Wholesale,Sugar,58.01,KES,30-07-2018,6.02,31.22,2018,7,25.97176982,High
Kenya,Unknown,Rice,147.97,ETB,06-04-2022,6.02,31.22,2022,4,15.58350258,High
Bangladesh,Urban,Maize,43.89,NGN,22-02-2022,6.02,31.22,2022,2,-36.51092145,High
Yemen,Urban,Maize,87.89,SDG,07-08-2015,6.02,31.22,2015,8,-8.695200499,High
Haiti,Retail,Pulses,60.23,NPR,27-05-2023,6.02,31.22,2023,5,12.91713536,High
Kenya,Urban,Maize,165.47,YER,25-03-2018,6.02,31.22,2018,3,205.4078996,High
Haiti,Rural,Wheat,145.75,YER,26-02-2015,6.02,31.22,2015,2,104.6763095,High
Haiti,Retail,Rice,67.13,ETB,15-03-2019,6.02,31.22,2019,3,-53.01980544,High
Kenya,Urban,Rice,60.12,BDT,12-01-2017,6.02,31.22,2017,1,-59.3701426,High
India,Urban,Cooking Oil,130.69,PKR,13-07-2021,6.02,31.22,2021,7,35.09406657,High
Ethiopia,Retail,Wheat,117.33,KES,29-07-2022,6.02,31.22,2022,7,-17.93383227,High
Haiti,Rural,Sugar,85.84,NPR,19-07-2018,6.02,31.22,2018,7,48.61495845,High
Kenya,Retail,Pulses,82.14,BDT,17-10-2019,6.02,31.22,2019,10,-21.29922391,High
Kenya,Urban,Rice,90.65,KES,16-09-2017,6.02,31.22,2017,9,50.78176979,High
Pakistan,Retail,Wheat,136.08,PKR,30-11-2023,6.02,31.22,2023,11,-26.15184241,High
India,Urban,Wheat,162.83,SDG,16-03-2024,6.02,31.22,2024,3,8.814488105,High
Nepal,Wholesale,Rice,172.91,YER,19-02-2023,6.02,31.22,2023,2,23.72808587,High
Pakistan,Retail,Cooking Oil,70.62,SDG,29-10-2015,6.02,31.22,2015,10,-31.15617079,High
Pakistan,Retail,Wheat,102.32,KES,09-10-2017,6.02,31.22,2017,10,-24.80893592,High
Sudan,Unknown,Maize,153.74,YER,04-09-2015,6.02,31.22,2015,9,25.19543974,High
Ethiopia,Urban,Wheat,65.18,HTG,25-08-2020,6.02,31.22,2020,8,-44.44728543,High
Kenya,Urban,Sugar,72.72,ETB,20-09-2018,6.02,31.22,2018,9,-12.45937161,High
Ethiopia,Urban,Rice,131.87,INR,30-07-2015,6.02,31.22,2015,7,416.5295731,High
Bangladesh,Retail,Sugar,81.25,NPR,29-05-2019,6.02,31.22,2019,5,-3.273809524,High
Sudan,Urban,Cooking Oil,40.98,KES,28-10-2018,6.02,31.22,2018,10,-13.61720067,High
Nepal,Retail,Pulses,66.92,KES,04-11-2022,6.02,31.22,2022,11,-32.13670013,High
Ethiopia,Rural,Maize,139.61,PKR,30-11-2018,6.02,31.22,2018,11,84.42536328,High
Nigeria,Retail,Rice,109.96,HTG,10-11-2024,6.02,31.22,2024,11,4.118928132,High
Haiti,Urban,Wheat,37.51,BDT,11-11-2017,6.02,31.22,2017,11,-74.26415094,High
Bangladesh,Urban,Maize,75.64,KES,19-04-2022,6.02,31.22,2022,4,72.33994076,High
India,Unknown,Wheat,172.91,INR,29-04-2015,6.02,31.22,2015,4,6.190505435,High
Nepal,Retail,Cooking Oil,97.22,SDG,01-04-2019,6.02,31.22,2019,4,5.961852861,High
Bangladesh,Rural,Pulses,90.26,KES,30-11-2023,6.02,31.22,2023,11,5.690866511,High
Haiti,Retail,Rice,100.33,PKR,19-03-2019,6.02,31.22,2019,3,49.45627886,High
Sudan,Urban,Cooking Oil,108.21,BDT,24-02-2019,6.02,31.22,2019,2,164.0556369,High
Haiti,Retail,Cooking Oil,84.37,NPR,20-05-2016,6.02,31.22,2016,5,0.776397516,High
Pakistan,Urban,Pulses,153.62,ETB,14-11-2019,6.02,31.22,2019,11,134.4627595,High
Haiti,Urban,Cooking Oil,81.16,YER,12-03-2016,6.02,31.22,2016,3,-3.804669906,High
Pakistan,Wholesale,Cooking Oil,139.75,YER,13-03-2017,6.02,31.22,2017,3,97.89011611,High
Sudan,Wholesale,Wheat,172.9,PKR,12-09-2023,6.02,31.22,2023,9,63.17478294,High
Yemen,Retail,Sugar,103.75,SDG,13-04-2015,6.02,31.22,2015,4,-29.17121791,High
Pakistan,Urban,Wheat,101.79,KES,24-12-2023,6.02,31.22,2023,12,-0.517982799,High
India,Rural,Pulses,107.53,KES,12-08-2019,6.02,31.22,2019,8,-12.98753844,High
Haiti,Urban,Maize,77.45,ETB,05-12-2016,6.02,31.22,2016,12,-53.21372478,High
Haiti,Rural,Pulses,135.92,HTG,04-04-2017,6.02,31.22,2017,4,125.6682716,High
India,Retail,Pulses,108.29,NPR,06-12-2017,6.02,31.22,2017,12,0.706779503,High
Nigeria,Retail,Pulses,95.24,HTG,07-05-2020,6.02,31.22,2020,5,-39.10875264,High
Kenya,Rural,Pulses,59.67,BDT,31-10-2015,6.02,31.22,2015,10,-27.35573411,High
Yemen,Rural,Cooking Oil,25.56,PKR,23-01-2021,6.02,31.22,2021,1,-65.06765068,High
Nepal,Urban,Unknown,92.72,INR,08-05-2016,6.02,31.22,2016,5,-3.737541528,High
Pakistan,Retail,Maize,126.04,INR,28-03-2015,6.02,31.22,2015,3,-36.45576002,High
India,Urban,Pulses,147.31,YER,11-01-2024,6.02,31.22,2024,1,36.03287469,High
Sudan,Rural,Wheat,87.6,ETB,07-12-2020,6.02,31.22,2020,12,-49.33487565,High
Pakistan,Wholesale,Cooking Oil,62.21,YER,03-05-2020,6.02,31.22,2020,5,-55.48479428,High
Kenya,Wholesale,Wheat,107.59,SDG,02-02-2024,6.02,31.22,2024,2,-13.85908727,High
Sudan,Wholesale,Cooking Oil,127.54,HTG,16-10-2024,6.02,31.22,2024,10,17.86341373,High
Bangladesh,Rural,Wheat,131.09,NPR,13-03-2023,6.02,31.22,2023,3,652.9580701,High
Haiti,Urban,Rice,107.78,YER,28-07-2021,6.02,31.22,2021,7,7.425495864,High
Bangladesh,Retail,Sugar,182.81,INR,21-10-2023,6.02,31.22,2023,10,124.9969231,High
Pakistan,Rural,Sugar,150.76,SDG,04-11-2019,6.02,31.22,2019,11,871.3917526,High
Kenya,Wholesale,Cooking Oil,51.09,NPR,25-07-2021,6.02,31.22,2021,7,-60.38306452,High
Yemen,Urban,Rice,41.3,NGN,19-03-2019,6.02,31.22,2019,3,-61.02302756,High
Pakistan,Retail,Maize,100.09,HTG,14-10-2017,6.02,31.22,2017,10,-20.588702,High
India,Retail,Rice,146.73,YER,11-04-2024,6.02,31.22,2024,4,-1.675266367,High
Ethiopia,Rural,Cooking Oil,31.63,INR,18-09-2022,6.02,31.22,2022,9,-31.2540752,High
Pakistan,Rural,Rice,118.3,BDT,15-11-2017,6.02,31.22,2017,11,11.8041773,High
Haiti,Retail,Maize,93.2,YER,10-11-2024,6.02,31.22,2024,11,20.33570045,High
Haiti,Retail,Cooking Oil,50.21,INR,27-06-2021,6.02,31.22,2021,6,-38.13454904,High
Pakistan,Wholesale,Sugar,109.95,ETB,01-06-2021,6.02,31.22,2021,6,-27.06951446,High
Sudan,Retail,Pulses,92.94,HTG,11-05-2015,6.02,31.22,2015,5,-4.628014366,High
Ethiopia,Rural,Rice,132.28,KES,26-08-2020,6.02,31.22,2020,8,0.310912262,High
India,Urban,Sugar,34.92,KES,08-02-2017,6.02,31.22,2017,2,-66.91928761,High
Pakistan,Wholesale,Sugar,64.26,ETB,03-03-2023,6.02,31.22,2023,3,-41.55525239,High
Sudan,Wholesale,Wheat,65.06,HTG,17-02-2023,6.02,31.22,2023,2,-25.73059361,High
Haiti,Retail,Maize,126.47,HTG,10-02-2021,6.02,31.22,2021,2,35.69742489,High
Haiti,Urban,Pulses,90.49,HTG,18-07-2023,6.02,31.22,2023,7,-33.42407298,High
Kenya,Wholesale,Rice,147.23,HTG,03-04-2017,6.02,31.22,2017,4,62.41588527,High
Pakistan,Rural,Sugar,84.05,INR,24-10-2020,6.02,31.22,2020,10,30.79676315,High
Ethiopia,Retail,Sugar,108.83,PKR,18-12-2019,6.02,31.22,2019,12,-13.99557452,High
Nigeria,Rural,Maize,159.37,PKR,11-06-2016,6.02,31.22,2016,6,179.1068301,High
Ethiopia,Retail,Pulses,29.08,BDT,05-06-2023,6.02,31.22,2023,6,-69.06382979,High
Haiti,Wholesale,Pulses,101.16,BDT,03-02-2015,6.02,31.22,2015,2,11.79135816,High
Haiti,Retail,Unknown,98.74,ETB,07-10-2020,6.02,31.22,2020,10,-2.709626564,High
Bangladesh,Urban,Sugar,68.49,BDT,26-12-2017,6.02,31.22,2017,12,-62.53487227,High
Haiti,Rural,Unknown,93.45,BDT,21-04-2021,6.02,31.22,2021,4,-5.357504557,High
India,Urban,Sugar,112.49,BDT,16-09-2021,6.02,31.22,2021,9,222.1363116,High
Nepal,Rural,Wheat,70.15,SDG,03-11-2023,6.02,31.22,2023,11,-26.77453027,High
Pakistan,Rural,Wheat,102.22,YER,10-09-2020,6.02,31.22,2020,9,0.422438353,High
Ethiopia,Retail,Pulses,59.21,INR,10-01-2015,6.02,31.22,2015,1,103.610729,High
Nepal,Wholesale,Cooking Oil,91.83,NPR,24-09-2019,6.02,31.22,2019,9,-5.544126723,High
Sudan,Wholesale,Rice,137.15,HTG,08-06-2024,6.02,31.22,2024,6,148.3701557,High
Nigeria,Urban,Maize,139.02,INR,10-08-2022,6.02,31.22,2022,8,-12.76902805,High
India,Retail,Cooking Oil,146.91,YER,13-05-2024,6.02,31.22,2024,5,12.41104905,High
Ethiopia,Wholesale,Unknown,95.93,NPR,21-03-2022,6.02,31.22,2022,3,41.11503383,High
Nepal,Rural,Wheat,86.93,KES,23-01-2022,6.02,31.22,2022,1,23.92017106,High
Nigeria,Rural,Wheat,129.52,KES,02-11-2023,6.02,31.22,2023,11,36.27946128,High
Bangladesh,Retail,Cooking Oil,146.68,HTG,26-06-2023,6.02,31.22,2023,6,62.43632337,High
India,Urban,Wheat,103.34,SDG,22-03-2018,6.02,31.22,2018,3,-40.23480423,High
India,Retail,Cooking Oil,160.49,NPR,18-01-2023,6.02,31.22,2023,1,9.24375468,High
Bangladesh,Urban,Wheat,128.42,SDG,01-08-2018,6.02,31.22,2018,8,-2.036768632,High
Pakistan,Retail,Sugar,77.16,INR,19-09-2016,6.02,31.22,2016,9,-8.197501487,High
Bangladesh,Rural,Sugar,82,HTG,27-06-2018,6.02,31.22,2018,6,19.72550737,High
India,Retail,Rice,98.38,ETB,06-02-2023,6.02,31.22,2023,2,-32.95167996,High
India,Wholesale,Wheat,37.18,ETB,12-10-2021,6.02,31.22,2021,10,-64.02167602,High
Nepal,Wholesale,Rice,77.86,YER,30-04-2019,6.02,31.22,2019,4,-54.97079405,High
Haiti,Retail,Cooking Oil,145.63,YER,02-08-2018,6.02,31.22,2018,8,190.0418243,High
Nigeria,Urban,Rice,153.81,BDT,17-10-2024,6.02,31.22,2024,10,39.8781375,High
Bangladesh,Urban,Wheat,111.44,YER,30-05-2021,6.02,31.22,2021,5,-13.22223953,High
Nigeria,Rural,Cooking Oil,118.17,PKR,19-03-2016,6.02,31.22,2016,3,90.13676589,High
Bangladesh,Rural,Cooking Oil,87.6,KES,15-10-2015,6.02,31.22,2015,10,-40.27815653,High
Sudan,Urban,Sugar,103.675,SDG,11-06-2021,6.02,31.22,2021,6,78.71918635,High
India,Retail,Cooking Oil,122.81,BDT,09-08-2023,6.02,31.22,2023,8,-23.47809832,High
Haiti,Rural,Cooking Oil,82.41,ETB,19-01-2021,6.02,31.22,2021,1,-43.41138502,High
Nepal,Urban,Rice,167.61,PKR,13-02-2019,6.02,31.22,2019,2,115.2709992,High
Haiti,Urban,Pulses,116.34,INR,20-03-2022,6.02,31.22,2022,3,15.0059312,High
Haiti,Retail,Cooking Oil,117.81,NPR,07-05-2024,6.02,31.22,2024,5,42.95595195,High
Haiti,Wholesale,Maize,57.62,SDG,28-10-2024,6.02,31.22,2024,10,-54.43978809,High
Nigeria,Urban,Pulses,7.26,NGN,14-09-2023,6.02,31.22,2023,9,-92.37715246,High
Bangladesh,Rural,Sugar,117.81,SDG,20-07-2020,6.02,31.22,2020,7,43.67073171,High
Yemen,Retail,Sugar,80.12,YER,22-09-2016,6.02,31.22,2016,9,-22.77590361,High
Sudan,Retail,Cooking Oil,139.36,PKR,09-03-2017,6.02,31.22,2017,3,9.267680728,High
Ethiopia,Retail,Rice,63.49,KES,22-06-2020,6.02,31.22,2020,6,-52.00332628,High
Haiti,Wholesale,Pulses,78.75,PKR,31-08-2016,6.02,31.22,2016,8,-32.31046931,High
Pakistan,Wholesale,Sugar,144.78,INR,03-07-2022,6.02,31.22,2022,7,87.63608087,High
Nigeria,Rural,Sugar,117.47,KES,02-03-2019,6.02,31.22,2019,3,-20.07212356,High
Nepal,Rural,Maize,59.95,SDG,21-10-2017,6.02,31.22,2017,10,-53.01724138,High
Ethiopia,Retail,Cooking Oil,101.36,PKR,10-06-2019,6.02,31.22,2019,6,220.455264,High
Yemen,Rural,Pulses,176.15,BDT,20-04-2016,6.02,31.22,2016,4,76.09717085,High
Pakistan,Urban,Sugar,105.75,KES,25-08-2024,6.02,31.22,2024,8,-26.95814339,High
Yemen,Wholesale,Sugar,94.08,SDG,31-03-2023,6.02,31.22,2023,3,17.4238642,High
Ethiopia,Retail,Sugar,135.81,HTG,13-10-2020,6.02,31.22,2020,10,24.79095838,High
Haiti,Retail,Sugar,114.09,HTG,29-06-2017,6.02,31.22,2017,6,32.91006524,High
Pakistan,Urban,Rice,157.75,YER,26-09-2024,6.02,31.22,2024,9,33.34742181,High
Yemen,Urban,Wheat,99.2,SDG,06-09-2016,6.02,31.22,2016,9,-8.487084871,High
Nepal,Urban,Maize,136.26,BDT,25-05-2020,6.02,31.22,2020,5,127.2894078,High
Bangladesh,Urban,Rice,159.69,INR,26-02-2016,6.02,31.22,2016,2,18.25385071,High
India,Retail,Maize,88.04,SDG,01-10-2017,6.02,31.22,2017,10,-6.885245902,High
Bangladesh,Wholesale,Sugar,76.05,NPR,16-11-2024,6.02,31.22,2024,11,-35.44690604,High
Ethiopia,Wholesale,Maize,46.17,INR,28-10-2023,6.02,31.22,2023,10,-66.92930306,High
Nigeria,Urban,Cooking Oil,91.57,PKR,24-06-2024,6.02,31.22,2024,6,-22.5099433,High
India,Rural,Cooking Oil,47.66,NPR,08-08-2020,6.02,31.22,2020,8,-61.19208534,High
Sudan,Retail,Wheat,114.62,HTG,12-10-2017,6.02,31.22,2017,10,76.17583769,High
Nepal,Wholesale,Wheat,75.46,SDG,18-07-2024,6.02,31.22,2024,7,-13.19452433,High
Sudan,Urban,Maize,138.49,NGN,07-01-2015,6.02,31.22,2015,1,-9.919344348,High
Pakistan,Rural,Rice,131.15,ETB,30-08-2017,6.02,31.22,2017,8,-16.86212361,High
India,Rural,Rice,84.42,KES,27-10-2024,6.02,31.22,2024,10,-14.18987599,High
Sudan,Urban,Sugar,103.675,SDG,16-10-2017,6.02,31.22,2017,10,0,High
Sudan,Retail,Rice,105.97,SDG,07-09-2024,6.02,31.22,2024,9,-22.73423259,High
Yemen,Wholesale,Wheat,29.15,BDT,14-04-2015,6.02,31.22,2015,4,-70.61491935,High
Bangladesh,Rural,Rice,60.45,NPR,16-11-2021,6.02,31.22,2021,11,-62.14540673,High
Yemen,Wholesale,Sugar,71.03,SDG,14-12-2024,6.02,31.22,2024,12,-24.50042517,High
India,Wholesale,Cooking Oil,100.41,ETB,06-06-2019,6.02,31.22,2019,6,110.6798154,High
India,Rural,Rice,82.84,HTG,05-12-2022,6.02,31.22,2022,12,-1.871594409,High
Ethiopia,Urban,Rice,78.84,ETB,03-05-2019,6.02,31.22,2019,5,24.17703575,High
Yemen,Rural,Wheat,123.24,ETB,26-07-2021,6.02,31.22,2021,7,322.7787307,High
Kenya,Rural,Maize,131.48,PKR,10-08-2021,6.02,31.22,2021,8,-20.54148788,High
Bangladesh,Retail,Cooking Oil,75.26,NGN,31-03-2020,6.02,31.22,2020,3,-14.08675799,High
India,Wholesale,Maize,92.42,YER,01-07-2015,6.02,31.22,2015,7,4.975011358,High
Ethiopia,Urban,Sugar,150.57,KES,09-04-2021,6.02,31.22,2021,4,10.86812459,High
Bangladesh,Rural,Maize,62.32,INR,16-05-2018,6.02,31.22,2018,5,-17.6097303,High
Yemen,Urban,Wheat,135.65,KES,28-11-2023,6.02,31.22,2023,11,10.06978254,High
Sudan,Urban,Pulses,94.44,KES,06-03-2020,6.02,31.22,2020,3,1.61394448,High
Ethiopia,Urban,Wheat,127.04,NPR,12-10-2021,6.02,31.22,2021,10,94.90641301,High
Bangladesh,Urban,Pulses,100.17,INR,26-10-2022,6.02,31.22,2022,10,10.97939287,High
Haiti,Retail,Unknown,49.93,PKR,04-02-2015,6.02,31.22,2015,2,-46.57035848,High
Pakistan,Urban,Wheat,55.09,BDT,05-11-2016,6.02,31.22,2016,11,-46.1064371,High
Pakistan,Rural,Pulses,77.43,KES,19-12-2022,6.02,31.22,2022,12,-49.59640672,High
Bangladesh,Retail,Pulses,90.61,YER,15-12-2018,6.02,31.22,2018,12,-9.543775582,High
Yemen,Rural,Pulses,137.81,HTG,11-05-2018,6.02,31.22,2018,5,-21.76554073,High
Ethiopia,Rural,Cooking Oil,66.66,BDT,15-03-2020,6.02,31.22,2020,3,-34.234412,High
Pakistan,Wholesale,Sugar,74.49,YER,08-11-2023,6.02,31.22,2023,11,-29.56028369,High
Ethiopia,Urban,Pulses,183.22,YER,12-02-2016,6.02,31.22,2016,2,209.4409728,High
Pakistan,Urban,Sugar,102.14,INR,04-10-2018,6.02,31.22,2018,10,37.11907639,High
Sudan,Rural,Sugar,111.41,NGN,04-01-2015,6.02,31.22,2015,1,7.460815047,High
Yemen,Urban,Cooking Oil,129.81,ETB,27-12-2015,6.02,31.22,2015,12,407.8638498,High
Sudan,Retail,Sugar,79.05,SDG,23-05-2020,6.02,31.22,2020,5,-29.04586662,High
Pakistan,Wholesale,Maize,99.27,NGN,26-04-2023,6.02,31.22,2023,4,-0.819262664,High
Haiti,Urban,Rice,87.1,SDG,12-08-2016,6.02,31.22,2016,8,-19.18723325,High
Haiti,Urban,Cooking Oil,96.68,PKR,13-10-2018,6.02,31.22,2018,10,-17.93565911,High
Sudan,Retail,Rice,133.73,HTG,10-07-2019,6.02,31.22,2019,7,26.19609323,High
Haiti,Wholesale,Maize,126.99,SDG,04-03-2020,6.02,31.22,2020,3,120.3922249,High
Pakistan,Retail,Wheat,8.71,YER,05-07-2023,6.02,31.22,2023,7,-84.18950808,High
Bangladesh,Rural,Wheat,139.92,YER,10-07-2021,6.02,31.22,2021,7,25.55635319,High
Sudan,Rural,Pulses,86.17,BDT,16-03-2024,6.02,31.22,2024,3,-8.756882677,High
Nigeria,Urban,Wheat,115.79,BDT,21-05-2021,6.02,31.22,2021,5,-10.60067943,High
Yemen,Wholesale,Cooking Oil,83.7,SDG,25-11-2017,6.02,31.22,2017,11,-35.52114629,High
Haiti,Rural,Wheat,97.93,PKR,18-04-2024,6.02,31.22,2024,4,161.0770461,High
Haiti,Retail,Cooking Oil,152.61,PKR,04-09-2024,6.02,31.22,2024,9,57.85064129,High
India,Rural,Cooking Oil,113.44,PKR,30-01-2016,6.02,31.22,2016,1,12.97679514,High
Kenya,Rural,Rice,150.57,YER,20-07-2016,6.02,31.22,2016,7,2.268559397,High
Sudan,Retail,Wheat,97.96,ETB,08-12-2017,6.02,31.22,2017,12,-14.53498517,High
Nepal,Urban,Sugar,93.8,KES,15-11-2021,6.02,31.22,2021,11,-35.59903879,High
Haiti,Wholesale,Unknown,100.49,KES,07-04-2024,6.02,31.22,2024,4,101.2617665,High
Yemen,Urban,Wheat,49.22,SDG,27-06-2020,6.02,31.22,2020,6,-63.71544416,High
Haiti,Rural,Pulses,68.77,KES,18-07-2021,6.02,31.22,2021,7,-12.67301587,High
Nigeria,Wholesale,Sugar,100.85,YER,03-10-2020,6.02,31.22,2020,10,-14.14829318,High
Pakistan,Urban,Sugar,156.82,BDT,06-04-2024,6.02,31.22,2024,4,53.5343646,High
Pakistan,Retail,Cooking Oil,19.91,NGN,21-04-2017,6.02,31.22,2017,4,-67.99549912,High
Kenya,Rural,Sugar,151.47,NPR,17-09-2015,6.02,31.22,2015,9,108.2920792,High
Bangladesh,Rural,Cooking Oil,76.31,INR,26-05-2017,6.02,31.22,2017,5,1.395163433,High
Nepal,Urban,Rice,42.94,NPR,16-02-2023,6.02,31.22,2023,2,-74.38100352,High
India,Retail,Cooking Oil,142.37,PKR,24-07-2019,6.02,31.22,2019,7,25.50246827,High
Kenya,Rural,Wheat,79.78,YER,04-05-2023,6.02,31.22,2023,5,-25.84812715,High
India,Wholesale,Maize,73.07,ETB,16-01-2018,6.02,31.22,2018,1,-20.93702662,High
